timestamp,person_count,max_today,total_detections,avg_confidence
2026-02-07T13:10:51.968089,0,0,0,0
2026-02-07T13:10:53.301936,0,0,0,0
2026-02-07T13:10:54.953064,0,0,0,0
2026-02-07T13:10:56.955520,0,0,0,0
2026-02-07T13:10:59.050922,0,0,0,0
2026-02-07T13:11:01.211652,0,0,0,0
2026-02-07T13:11:03.179007,0,0,0,0
2026-02-07T13:11:05.148330,0,0,0,0
2026-02-07T13:11:07.168258,0,0,0,0
2026-02-07T13:11:09.257941,0,0,0,0
2026-02-07T13:11:11.161392,0,0,0,0
2026-02-07T13:11:13.147374,0,0,0,0
2026-02-07T13:11:15.152331,0,0,0,0
2026-02-07T13:11:17.151844,0,0,0,0
2026-02-07T13:11:19.169859,0,0,0,0
2026-02-07T13:11:21.194356,0,0,0,0
2026-02-07T13:11:23.163528,0,0,0,0
2026-02-07T13:11:25.148122,0,0,0,0
2026-02-07T13:11:27.153830,0,0,0,0
2026-02-07T13:11:29.156410,0,0,0,0
2026-02-07T13:11:31.148959,0,0,0,0
2026-02-07T13:11:33.155852,0,0,0,0
2026-02-07T13:11:35.155119,0,0,0,0
2026-02-07T13:11:37.153131,0,0,0,0
2026-02-07T13:11:39.151092,0,0,0,0
2026-02-07T13:11:41.198174,0,0,0,0
2026-02-07T13:11:43.150413,0,0,0,0
2026-02-07T13:11:45.162232,0,0,0,0
2026-02-07T13:11:47.148652,0,0,0,0
2026-02-07T13:11:49.154820,0,0,0,0
2026-02-07T13:11:51.163704,0,0,0,0
2026-02-07T13:11:53.163025,0,0,0,0
2026-02-07T13:11:55.165759,0,0,0,0
2026-02-07T13:11:57.515856,0,0,0,0
2026-02-07T13:11:59.185550,0,0,0,0
2026-02-07T13:58:55.551745,0,0,0,0
2026-02-07T13:58:56.897346,0,0,0,0
2026-02-07T13:58:58.628791,0,0,0,0
2026-02-07T13:59:00.618948,0,0,0,0
2026-02-07T13:59:02.804219,0,0,0,0
2026-02-07T13:59:04.675616,0,0,0,0
2026-02-07T13:59:06.669969,0,0,0,0
2026-02-07T13:59:09.427914,0,0,0,0
2026-02-07T13:59:11.046148,0,0,0,0
2026-02-07T13:59:13.017855,0,0,0,0
2026-02-07T13:59:15.031897,0,0,0,0
2026-02-07T13:59:17.023405,0,0,0,0
2026-02-07T13:59:19.033637,0,0,0,0
2026-02-07T13:59:21.067367,0,0,0,0
