timestamp,person_count,max_today,total_detections,avg_confidence
2026-02-10T21:20:40.464613,0,0,0,0
2026-02-10T21:20:44.535592,0,0,0,0
2026-02-10T21:20:48.604087,0,0,0,0
2026-02-10T21:20:52.615018,0,0,0,0
2026-02-10T21:20:56.546791,0,0,0,0
2026-02-10T21:21:00.606364,0,0,0,0
2026-02-10T21:21:04.582816,0,0,0,0
2026-02-10T21:21:08.696343,0,0,0,0
2026-02-10T21:21:12.791348,0,0,0,0
2026-02-10T21:21:16.683675,0,0,0,0
2026-02-10T21:21:20.740248,0,0,0,0
2026-02-10T21:21:24.827999,0,0,0,0
2026-02-10T21:21:28.947343,0,0,0,0
2026-02-10T21:21:32.982392,0,0,0,0
2026-02-10T21:21:37.035993,0,0,0,0
2026-02-10T21:21:40.958630,0,0,0,0
2026-02-10T21:21:44.925964,0,0,0,0
2026-02-10T21:21:48.895320,0,0,0,0
2026-02-10T21:21:52.928225,0,0,0,0
2026-02-10T21:21:56.833441,0,0,0,0
2026-02-10T21:22:00.906657,0,0,0,0
2026-02-10T21:22:04.923700,0,0,0,0
2026-02-10T21:22:09.044583,0,0,0,0
2026-02-10T21:22:13.118843,0,0,0,0
2026-02-10T21:22:17.186448,0,0,0,0
2026-02-10T21:22:21.202200,0,0,0,0
2026-02-10T21:22:25.271404,0,0,0,0
2026-02-10T21:22:29.347066,0,0,0,0
2026-02-10T21:22:33.315869,0,0,0,0
2026-02-10T21:22:37.492206,0,0,0,0
2026-02-10T21:22:41.608658,0,0,0,0
2026-02-10T21:22:45.572425,0,0,0,0
2026-02-10T21:22:49.603337,0,0,0,0
2026-02-10T21:22:53.516031,0,0,0,0
2026-02-10T21:22:57.535547,0,0,0,0
2026-02-10T21:23:01.603879,0,0,0,0
2026-02-10T21:23:05.621591,0,0,0,0
2026-02-10T21:23:09.801872,0,0,0,0
2026-02-10T21:23:13.864685,0,0,0,0
2026-02-10T21:23:17.884794,0,0,0,0
2026-02-10T21:23:22.005386,0,0,0,0
2026-02-10T21:23:26.074593,0,0,0,0
2026-02-10T21:23:30.101753,0,0,0,0
2026-02-10T21:23:34.010320,0,0,0,0
2026-02-10T21:23:38.079619,0,0,0,0
2026-02-10T21:23:42.206198,0,0,0,0
2026-02-10T21:23:46.273930,0,0,0,0
2026-02-10T21:23:50.291641,0,0,0,0
2026-02-10T21:23:54.312018,0,0,0,0
2026-02-10T21:23:58.287958,0,0,0,0
2026-02-10T21:24:02.304881,0,0,0,0
2026-02-10T21:24:06.325302,0,0,0,0
2026-02-10T21:24:10.643839,0,0,0,0
2026-02-10T21:24:14.614508,0,0,0,0
2026-02-10T21:24:18.636173,0,0,0,0
2026-02-10T21:24:22.751152,0,0,0,0
2026-02-10T21:24:26.822586,0,0,0,0
2026-02-10T21:24:30.847996,0,0,0,0
2026-02-10T21:24:34.868808,0,0,0,0
2026-02-10T21:24:38.957476,0,0,0,0
