timestamp,person_count,max_today,total_detections,avg_confidence
2026-02-09T13:31:01.729651,2,5,115,0.67
2026-02-09T13:31:05.728612,2,5,128,0.84
2026-02-09T13:31:09.721575,2,5,140,0.85
2026-02-09T13:31:13.722802,3,5,156,0.86
2026-02-09T13:31:17.874419,3,5,174,0.76
2026-02-09T13:31:22.381252,3,5,193,0.86
2026-02-09T13:31:26.928187,4,5,213,0.89
2026-02-09T13:31:31.174043,4,5,237,0.8
2026-02-09T13:31:36.126136,3,5,257,0.89
2026-02-09T13:31:40.779026,3,5,276,0.88
2026-02-09T13:31:45.475448,3,5,294,0.89
2026-02-09T13:31:49.422786,3,5,312,0.91
2026-02-09T13:31:53.428681,3,5,330,0.91
2026-02-09T13:31:57.323949,3,5,348,0.92
2026-02-09T13:32:01.328739,3,5,366,0.88
2026-02-09T13:32:05.429283,3,5,384,0.9
2026-02-09T13:32:09.480260,3,5,403,0.91
2026-02-09T13:32:14.077151,4,5,426,0.8
2026-02-09T13:32:18.923852,4,5,450,0.86
2026-02-09T13:32:23.626765,3,5,471,0.71
2026-02-09T13:32:28.227877,2,5,485,0.85
2026-02-09T13:32:32.249541,3,5,499,0.78
2026-02-09T13:32:36.207525,3,5,517,0.75
2026-02-09T13:32:40.429244,3,5,536,0.76
2026-02-09T13:32:44.904884,3,5,554,0.77
2026-02-09T13:32:49.473836,3,5,574,0.88
2026-02-09T13:32:54.077819,3,5,592,0.88
2026-02-09T13:32:58.078120,3,5,610,0.85
2026-02-09T13:33:02.044635,3,5,627,0.82
2026-02-09T13:33:06.051239,3,5,645,0.9
2026-02-09T13:33:10.057430,3,5,663,0.89
2026-02-09T13:33:13.959976,3,5,681,0.9
2026-02-09T13:33:18.118378,3,5,699,0.9
2026-02-09T13:33:22.116479,2,5,715,0.72
2026-02-09T13:33:26.113247,0,5,718,0
2026-02-09T13:33:30.113104,1,5,725,0.89
2026-02-09T13:33:34.169882,1,5,732,0.87
2026-02-09T13:33:38.167746,1,5,738,0.88
2026-02-09T13:33:42.113385,1,5,744,0.88
2026-02-09T13:33:46.114896,1,5,750,0.9
2026-02-09T13:33:50.236737,1,5,756,0.86
2026-02-09T13:33:54.215422,1,5,762,0.87
2026-02-09T13:33:58.267787,2,5,772,0.85
2026-02-09T13:34:02.288396,2,5,784,0.78
2026-02-09T13:34:06.244728,2,5,797,0.85
2026-02-09T13:34:10.415970,1,5,810,0.77
2026-02-09T13:34:14.889241,1,5,817,0.75
2026-02-09T13:34:19.006157,2,5,828,0.89
2026-02-09T13:34:23.000558,2,5,840,0.89
2026-02-09T13:34:27.001991,2,5,852,0.87
2026-02-09T13:34:30.949924,2,5,864,0.79
2026-02-09T13:34:34.952929,2,5,876,0.81
2026-02-09T13:34:38.949169,2,5,889,0.87
2026-02-09T13:34:42.953420,2,5,902,0.9
2026-02-09T13:34:47.005557,2,5,914,0.9
2026-02-09T13:34:51.007815,2,5,926,0.89
2026-02-09T13:34:55.557106,2,5,941,0.89
2026-02-09T13:35:00.003101,2,5,953,0.88
2026-02-09T13:35:04.003509,2,5,965,0.89
2026-02-09T13:35:08.058540,2,5,977,0.88
2026-02-09T13:35:12.056559,2,5,989,0.89
2026-02-09T13:35:15.955513,2,5,1001,0.9
2026-02-09T13:35:20.052827,2,5,1013,0.91
2026-02-09T13:35:23.952480,2,5,1025,0.9
2026-02-09T13:35:27.954669,3,5,1039,0.89
2026-02-09T13:35:31.953429,3,5,1057,0.9
2026-02-09T13:35:36.067191,3,5,1075,0.9
2026-02-09T13:35:40.051644,3,5,1093,0.91
2026-02-09T13:35:44.054261,3,5,1111,0.91
2026-02-09T13:35:48.099714,3,5,1129,0.86
2026-02-09T13:35:52.100450,3,5,1147,0.88
2026-02-09T13:35:56.103955,3,5,1165,0.87
2026-02-09T13:36:00.102988,3,5,1183,0.85
2026-02-09T13:36:04.459465,3,5,1203,0.86
2026-02-09T13:36:09.260347,5,5,1227,0.66
2026-02-09T13:36:14.005267,4,5,1246,0.78
2026-02-09T13:36:18.758565,4,5,1271,0.88
2026-02-09T13:36:23.603434,3,5,1290,0.91
2026-02-09T13:36:27.821536,2,5,1306,0.89
2026-02-09T13:36:31.808957,2,5,1318,0.89
2026-02-09T13:36:35.852171,2,5,1330,0.91
2026-02-09T13:36:39.856845,1,5,1341,0.94
2026-02-09T13:36:43.758158,0,5,1344,0
2026-02-09T13:36:47.810272,0,5,1344,0
2026-02-09T13:36:51.964984,1,5,1349,0.89
2026-02-09T13:36:55.957126,2,5,1357,0.68
2026-02-09T13:36:59.954303,1,5,1364,0.89
2026-02-09T13:37:03.967669,2,5,1376,0.88
2026-02-09T13:37:07.960922,2,5,1388,0.65
2026-02-09T13:37:12.108894,0,5,1392,0
2026-02-09T13:37:16.013448,0,5,1392,0
2026-02-09T13:37:20.111707,0,5,1392,0
2026-02-09T13:37:24.108395,0,5,1394,0
2026-02-09T13:37:28.160416,1,5,1396,0.9
2026-02-09T13:37:32.213734,1,5,1402,0.88
2026-02-09T13:37:36.327565,1,5,1408,0.89
2026-02-09T13:37:40.279308,1,5,1414,0.91
2026-02-09T13:37:44.281987,1,5,1420,0.92
2026-02-09T13:37:48.297297,1,5,1426,0.93
2026-02-09T13:37:52.364785,1,5,1432,0.9
2026-02-09T13:37:56.584709,1,5,1438,0.9
2026-02-09T13:38:00.647453,1,5,1444,0.91
2026-02-09T13:38:04.695521,1,5,1450,0.9
2026-02-09T13:38:08.744226,1,5,1457,0.93
2026-02-09T13:38:12.741302,1,5,1463,0.92
2026-02-09T13:38:16.749268,1,5,1469,0.91
2026-02-09T13:38:20.846209,0,5,1472,0
2026-02-09T13:38:24.912997,0,5,1472,0
2026-02-09T13:38:28.843631,0,5,1472,0
2026-02-09T13:38:32.740036,0,5,1472,0
2026-02-09T13:38:36.746400,0,5,1472,0
2026-02-09T13:38:40.744294,0,5,1472,0
2026-02-09T13:38:44.746840,0,5,1472,0
2026-02-09T13:38:48.793368,0,5,1472,0
2026-02-09T13:38:52.939471,0,5,1472,0
2026-02-09T13:38:56.949399,0,5,1472,0
2026-02-09T13:39:00.942789,0,5,1472,0
2026-02-09T13:39:04.946277,0,5,1472,0
2026-02-09T13:39:08.895888,0,5,1472,0
2026-02-09T13:39:12.902073,0,5,1472,0
2026-02-09T13:39:16.978613,0,5,1472,0
2026-02-09T13:39:21.144603,0,5,1472,0
2026-02-09T13:39:25.111146,0,5,1472,0
2026-02-09T13:39:29.095199,0,5,1472,0
2026-02-09T13:39:33.248879,0,5,1472,0
2026-02-09T13:39:37.243818,0,5,1472,0
2026-02-09T13:39:41.246287,0,5,1472,0
2026-02-09T13:39:45.247783,1,5,1476,0.9
2026-02-09T13:39:49.323232,1,5,1482,0.83
2026-02-09T13:39:53.505360,1,5,1488,0.76
2026-02-09T13:39:57.500935,1,5,1494,0.91
2026-02-09T13:40:01.501679,0,5,1499,0
2026-02-09T13:40:05.497261,0,5,1499,0
2026-02-09T13:40:09.496610,1,5,1504,0.91
2026-02-09T13:40:14.304396,1,5,1510,0.79
2026-02-09T13:40:18.294243,1,5,1516,0.81
2026-02-09T13:40:22.400147,1,5,1522,0.7
2026-02-09T13:40:26.343691,1,5,1528,0.84
2026-02-09T13:40:30.245374,1,5,1534,0.87
2026-02-09T13:40:34.253771,1,5,1540,0.45
2026-02-09T13:40:38.267747,0,5,1540,0
2026-02-09T13:40:42.243824,1,5,1544,0.92
2026-02-09T13:40:46.259689,1,5,1550,0.78
2026-02-09T13:40:50.344437,1,5,1556,0.79
2026-02-09T13:40:54.476872,1,5,1562,0.77
2026-02-09T13:40:58.444514,1,5,1568,0.76
2026-02-09T13:41:02.512947,1,5,1574,0.74
2026-02-09T13:41:06.499514,1,5,1579,0.3
2026-02-09T13:41:10.498192,1,5,1585,0.89
2026-02-09T13:41:14.498998,1,5,1591,0.93
2026-02-09T13:41:18.397956,1,5,1597,0.9
2026-02-09T13:41:22.494701,1,5,1603,0.77
2026-02-09T13:41:26.499342,1,5,1609,0.87
2026-02-09T13:41:30.496106,1,5,1615,0.94
2026-02-09T13:41:34.494217,0,5,1618,0
2026-02-09T13:41:38.505314,0,5,1618,0
2026-02-09T13:41:42.647776,0,5,1618,0
2026-02-09T13:41:46.745728,0,5,1618,0
2026-02-09T13:41:50.846620,0,5,1618,0
2026-02-09T13:41:55.045915,0,5,1618,0
2026-02-09T13:41:59.046508,0,5,1618,0
2026-02-09T13:42:02.946149,0,5,1618,0
2026-02-09T13:42:06.950022,0,5,1618,0
2026-02-09T13:42:10.999011,0,5,1618,0
2026-02-09T13:42:15.049459,0,5,1618,0
2026-02-09T13:42:19.089766,0,5,1618,0
2026-02-09T13:42:23.109026,0,5,1619,0
2026-02-09T13:42:27.200091,0,5,1619,0
2026-02-09T13:42:31.098004,1,5,1623,0.93
2026-02-09T13:42:35.103630,1,5,1629,0.92
2026-02-09T13:42:39.101163,1,5,1635,0.9
2026-02-09T13:42:43.203259,1,5,1641,0.41
2026-02-09T13:42:47.243142,0,5,1644,0
2026-02-09T13:42:51.212896,1,5,1649,0.94
2026-02-09T13:42:55.354382,1,5,1655,0.94
2026-02-09T13:42:59.348517,1,5,1661,0.92
2026-02-09T13:43:03.397161,1,5,1667,0.91
2026-02-09T13:43:07.400713,1,5,1673,0.9
2026-02-09T13:43:11.395289,2,5,1682,0.91
2026-02-09T13:43:15.396614,2,5,1695,0.85
2026-02-09T13:43:19.399076,1,5,1702,0.88
2026-02-09T13:43:23.497724,1,5,1708,0.91
2026-02-09T13:43:27.403809,0,5,1712,0
2026-02-09T13:43:31.394539,0,5,1712,0
2026-02-09T13:43:35.496909,1,5,1715,0.91
2026-02-09T13:43:39.497988,0,5,1719,0
2026-02-09T13:43:43.499170,1,5,1722,0.41
2026-02-09T13:43:47.499551,1,5,1728,0.93
2026-02-09T13:43:51.496374,1,5,1734,0.91
2026-02-09T13:43:55.652573,0,5,1735,0
2026-02-09T13:43:59.650304,0,5,1735,0
2026-02-09T13:44:03.662698,0,5,1735,0
2026-02-09T13:44:07.661355,0,5,1735,0
2026-02-09T13:44:11.650862,0,5,1735,0
2026-02-09T13:44:15.750303,0,5,1735,0
2026-02-09T13:44:19.862615,0,5,1735,0
2026-02-09T13:44:24.061612,0,5,1735,0
2026-02-09T13:44:28.112416,0,5,1735,0
2026-02-09T13:44:32.101261,1,5,1740,0.95
2026-02-09T14:02:22.875024,2,3,13,0.8
2026-02-09T14:02:26.821916,2,3,25,0.88
2026-02-09T14:02:30.815533,2,3,39,0.89
2026-02-09T14:02:34.815033,2,3,52,0.88
2026-02-09T14:02:38.818098,2,3,64,0.86
2026-02-09T14:02:42.826912,2,3,76,0.85
2026-02-09T14:02:47.015772,3,3,93,0.87
2026-02-09T14:02:51.070566,3,3,111,0.87
2026-02-09T14:02:55.568350,3,4,130,0.88
2026-02-09T14:03:00.014672,4,4,153,0.9
2026-02-09T14:03:04.834237,4,4,177,0.86
2026-02-09T14:03:09.419796,3,4,200,0.82
2026-02-09T14:03:15.022966,1,4,216,0.9
2026-02-09T14:03:19.340252,1,4,222,0.93
2026-02-09T14:03:23.337022,1,4,228,0.89
2026-02-09T14:03:27.316818,1,4,234,0.88
2026-02-09T14:03:31.367091,2,4,245,0.91
2026-02-09T14:03:35.370444,1,4,256,0.91
2026-02-09T14:03:39.327010,1,4,262,0.93
2026-02-09T14:03:43.331144,1,4,268,0.88
2026-02-09T14:03:47.231405,1,4,274,0.91
2026-02-09T14:03:51.371387,1,4,280,0.93
2026-02-09T14:03:55.361261,1,4,286,0.9
2026-02-09T14:03:59.567648,1,4,292,0.94
2026-02-09T14:04:03.526871,1,4,298,0.91
2026-02-09T14:04:07.550464,1,4,304,0.92
2026-02-09T14:04:11.525838,1,4,310,0.94
2026-02-09T14:04:15.520587,1,4,316,0.94
2026-02-09T14:04:19.581852,1,4,322,0.94
2026-02-09T14:04:23.581324,2,4,331,0.81
2026-02-09T14:04:27.584551,4,4,345,0.55
2026-02-09T14:04:32.223933,2,4,361,0.92
2026-02-09T14:04:36.324531,2,4,373,0.91
2026-02-09T14:04:40.417665,2,4,385,0.91
2026-02-09T14:04:44.465365,2,4,397,0.91
2026-02-09T14:04:48.683903,2,4,409,0.92
2026-02-09T14:04:52.687438,2,4,421,0.91
2026-02-09T14:04:56.832757,2,4,431,0.87
2026-02-09T14:05:00.831897,2,4,443,0.86
2026-02-09T14:05:04.930177,2,4,455,0.91
2026-02-09T14:05:08.927207,2,4,467,0.9
2026-02-09T14:05:12.971807,2,4,479,0.89
2026-02-09T14:05:17.167734,2,4,491,0.9
2026-02-09T14:05:21.217192,2,4,503,0.9
2026-02-09T14:05:25.220692,2,4,515,0.91
2026-02-09T14:05:29.276707,2,4,527,0.94
2026-02-09T14:05:33.277417,2,4,539,0.93
2026-02-09T14:05:37.419883,2,4,551,0.91
2026-02-09T14:05:41.431565,2,4,563,0.92
2026-02-09T14:05:45.421645,2,4,575,0.91
2026-02-09T14:05:49.376416,2,4,587,0.62
2026-02-09T14:05:53.521758,1,4,593,0.93
2026-02-09T14:05:57.628827,2,4,601,0.92
2026-02-09T14:06:01.624706,2,4,613,0.86
2026-02-09T14:06:05.772737,2,4,627,0.86
2026-02-09T14:06:10.023474,1,4,639,0.86
2026-02-09T14:06:14.725681,1,4,645,0.7
2026-02-09T14:06:18.827523,1,4,649,0.8
2026-02-09T14:06:23.166086,1,4,656,0.32
2026-02-09T14:06:27.366982,1,4,662,0.49
2026-02-09T14:06:31.367877,1,4,668,0.37
2026-02-09T14:06:35.418625,1,4,674,0.37
2026-02-09T14:06:39.531330,1,4,680,0.46
2026-02-09T14:06:43.526164,1,4,686,0.76
2026-02-09T14:06:47.673084,1,4,692,0.54
2026-02-09T14:06:51.775315,1,4,699,0.75
2026-02-09T14:06:55.918072,0,4,704,0
2026-02-09T14:07:00.020698,0,4,704,0
2026-02-09T14:07:04.026705,0,4,704,0
2026-02-09T14:07:08.132773,0,4,704,0
2026-02-09T14:07:12.166307,0,4,704,0
2026-02-09T14:07:16.267738,0,4,704,0
2026-02-09T14:07:20.323793,0,4,704,0
2026-02-09T14:07:24.518854,0,4,704,0
2026-02-09T14:07:28.523249,1,4,706,0.77
2026-02-09T14:07:32.680399,0,4,710,0
2026-02-09T14:07:36.782325,0,4,710,0
2026-02-09T14:07:40.829043,0,4,710,0
2026-02-09T14:07:44.872277,0,4,710,0
2026-02-09T14:07:48.874830,0,4,710,0
2026-02-09T14:07:53.041088,0,4,710,0
2026-02-09T14:07:57.023226,0,4,712,0
2026-02-09T14:08:01.021040,1,4,717,0.29
2026-02-09T14:08:05.031587,0,4,720,0
2026-02-09T14:09:32.725826,1,1,3,0.94
2026-02-09T14:09:36.723884,2,2,13,0.65
2026-02-09T14:09:40.731672,2,3,26,0.72
2026-02-09T14:09:44.728170,3,3,44,0.7
2026-02-09T14:09:48.833261,4,4,64,0.88
2026-02-09T14:09:53.372283,4,5,88,0.66
2026-02-09T14:09:57.669384,4,5,112,0.83
2026-02-09T14:10:02.228696,3,5,133,0.9
2026-02-09T14:10:06.777378,5,5,158,0.62
2026-02-09T14:10:11.170136,4,5,182,0.84
2026-02-09T14:10:15.573032,3,5,205,0.9
2026-02-09T14:10:20.140419,1,5,216,0.94
2026-02-09T14:10:24.220823,1,5,222,0.93
2026-02-09T14:10:28.220881,1,5,228,0.72
2026-02-09T14:10:32.373473,1,5,234,0.93
2026-02-09T14:10:36.368743,1,5,240,0.86
2026-02-09T14:10:40.372739,1,5,246,0.93
2026-02-09T14:10:44.377043,2,5,253,0.62
2026-02-09T14:10:48.374121,1,5,259,0.91
2026-02-09T14:10:52.373131,2,5,266,0.8
2026-02-09T14:10:56.327346,1,5,272,0.9
2026-02-09T14:11:00.527345,1,5,278,0.86
2026-02-09T14:11:04.574965,2,5,288,0.84
2026-02-09T14:11:08.944485,2,5,301,0.91
2026-02-09T14:11:12.927952,2,5,313,0.91
2026-02-09T14:11:17.053870,2,5,325,0.92
2026-02-09T14:11:20.976478,2,5,337,0.85
2026-02-09T14:11:24.978050,2,5,349,0.9
2026-02-09T14:11:28.975864,2,5,361,0.9
2026-02-09T14:11:33.081073,2,5,373,0.83
2026-02-09T14:11:37.080726,2,5,385,0.85
2026-02-09T14:11:41.073494,2,5,397,0.9
2026-02-09T14:11:45.078280,2,5,409,0.79
2026-02-09T14:11:49.071947,2,5,421,0.86
2026-02-09T14:11:53.073121,2,5,433,0.89
2026-02-09T14:11:57.030979,2,5,445,0.88
2026-02-09T14:12:01.071304,2,5,457,0.78
2026-02-09T14:12:05.076098,2,5,469,0.9
2026-02-09T14:12:09.073472,2,5,481,0.9
2026-02-09T14:12:13.069912,3,5,499,0.91
2026-02-09T14:12:17.078260,3,5,517,0.88
2026-02-09T14:12:21.072219,3,5,535,0.9
2026-02-09T14:12:25.078356,3,5,553,0.89
2026-02-09T14:12:29.076314,2,5,567,0.88
2026-02-09T14:12:33.222674,2,5,579,0.89
2026-02-09T14:12:37.074563,2,5,591,0.9
2026-02-09T14:12:41.079734,2,5,603,0.89
2026-02-09T14:12:44.976241,3,5,618,0.89
2026-02-09T14:12:48.977096,3,5,636,0.89
2026-02-09T14:12:52.980617,2,5,653,0.89
2026-02-09T14:12:56.984016,2,5,665,0.88
2026-02-09T14:13:01.025886,2,5,677,0.88
2026-02-09T14:13:05.022414,2,5,689,0.87
2026-02-09T14:13:09.024886,2,5,701,0.87
2026-02-09T14:13:13.027516,2,5,713,0.88
2026-02-09T14:13:17.031178,3,5,727,0.9
2026-02-09T14:13:57.177029,3,6,24,0.89
2026-02-09T14:14:01.672769,4,6,49,0.86
2026-02-09T14:14:06.283891,4,6,73,0.8
2026-02-09T14:14:11.023304,3,6,97,0.72
2026-02-09T14:14:15.524637,3,6,117,0.81
2026-02-09T14:14:19.925521,3,6,135,0.78
2026-02-09T14:14:24.023794,3,6,153,0.79
2026-02-09T14:14:28.024512,3,6,171,0.76
2026-02-09T14:14:32.273059,4,6,194,0.7
2026-02-09T14:14:36.881387,4,6,218,0.76
2026-02-09T14:14:41.325597,4,6,242,0.76
2026-02-09T14:14:46.076079,4,6,267,0.86
2026-02-09T14:14:50.574301,4,6,291,0.79
2026-02-09T14:14:55.275767,4,6,315,0.85
2026-02-09T14:14:59.682814,4,6,339,0.74
2026-02-09T14:15:04.176726,5,6,367,0.75
2026-02-09T14:15:08.375917,5,6,395,0.81
2026-02-09T14:15:12.778090,5,6,425,0.81
2026-02-09T14:15:17.575438,5,6,455,0.83
2026-02-09T14:15:22.343536,5,6,486,0.78
2026-02-09T14:15:26.978952,5,6,517,0.78
2026-02-09T14:15:31.379412,5,6,548,0.87
2026-02-09T14:15:35.624360,6,6,579,0.73
2026-02-09T14:15:39.839826,5,6,609,0.84
2026-02-09T14:15:44.326951,5,6,639,0.82
2026-02-09T14:15:48.981336,5,6,669,0.83
2026-02-09T14:15:53.573180,5,6,699,0.82
2026-02-09T14:15:58.179986,6,7,735,0.83
2026-02-09T14:16:02.381919,6,7,771,0.8
2026-02-09T14:16:07.076569,6,7,807,0.84
2026-02-09T14:16:11.735839,6,7,843,0.85
2026-02-09T14:16:16.381582,6,7,879,0.83
2026-02-09T14:16:20.931515,6,7,916,0.85
2026-02-09T14:16:25.773040,6,7,952,0.85
2026-02-09T14:16:30.275980,6,7,988,0.85
2026-02-09T14:16:34.636166,6,7,1024,0.82
2026-02-09T14:16:39.429699,6,7,1062,0.87
2026-02-09T14:16:43.925304,6,7,1099,0.87
2026-02-09T14:16:48.328438,6,7,1136,0.83
2026-02-09T14:16:52.888446,6,7,1173,0.87
2026-02-09T14:16:57.429655,6,7,1209,0.85
2026-02-09T14:17:01.879185,6,7,1245,0.85
2026-02-09T14:17:06.882472,6,8,1283,0.85
2026-02-09T14:17:11.425743,6,8,1320,0.81
2026-02-09T14:17:15.778504,6,8,1361,0.85
2026-02-09T14:17:20.227740,8,9,1406,0.69
2026-02-09T14:17:24.580365,6,9,1446,0.74
2026-02-09T14:17:29.075663,6,9,1483,0.82
2026-02-09T14:17:33.278022,6,9,1519,0.86
2026-02-09T14:17:37.431782,6,9,1555,0.89
2026-02-09T14:17:42.125164,6,9,1591,0.85
2026-02-09T14:17:46.584810,6,9,1628,0.84
2026-02-09T14:17:51.235500,6,9,1665,0.88
2026-02-09T14:17:55.932091,6,9,1701,0.86
2026-02-09T14:18:00.532178,6,9,1739,0.78
2026-02-09T14:18:04.583062,6,9,1776,0.82
2026-02-09T14:18:09.129079,6,9,1812,0.83
2026-02-09T14:18:13.681546,5,9,1847,0.8
2026-02-09T14:18:18.181576,6,9,1881,0.84
2026-02-09T14:18:22.535993,7,9,1920,0.7
2026-02-09T14:18:27.329155,6,9,1956,0.84
2026-02-09T14:18:32.089796,6,9,1995,0.84
2026-02-09T14:18:36.282574,6,9,2032,0.8
2026-02-09T14:18:40.779464,6,9,2069,0.8
2026-02-09T14:18:45.486509,6,9,2105,0.79
2026-02-09T14:18:50.229549,6,9,2141,0.76
2026-02-09T14:18:54.727334,6,9,2177,0.77
2026-02-09T14:18:59.278705,6,9,2210,0.82
2026-02-09T14:19:03.529685,6,9,2243,0.83
2026-02-09T14:19:07.934983,5,9,2276,0.75
2026-02-09T14:19:12.336135,6,9,2313,0.82
2026-02-09T14:19:17.089160,5,9,2346,0.81
2026-02-09T14:19:21.328879,5,9,2378,0.79
2026-02-09T14:19:25.986631,5,9,2412,0.81
2026-02-09T14:19:30.878951,5,9,2442,0.79
2026-02-09T14:19:35.390351,6,9,2473,0.67
2026-02-09T14:19:39.979519,5,9,2503,0.71
2026-02-09T14:19:44.489343,5,9,2534,0.84
2026-02-09T14:19:48.982282,7,9,2567,0.62
2026-02-09T14:19:53.231018,5,9,2599,0.84
2026-02-09T14:19:58.181330,5,9,2633,0.77
2026-02-09T14:20:02.436746,5,9,2664,0.78
2026-02-09T14:20:07.033722,5,9,2697,0.81
2026-02-09T14:20:11.433920,6,9,2729,0.64
2026-02-09T14:20:16.031727,5,9,2759,0.81
2026-02-09T14:20:20.632019,6,9,2790,0.71
2026-02-09T14:20:25.338515,6,9,2823,0.71
