timestamp,person_count,max_today,total_detections,avg_confidence
2026-02-10T20:58:42.870703,0,4,985,0
2026-02-10T20:58:46.611384,0,4,985,0
2026-02-10T20:58:50.270050,0,4,985,0
2026-02-10T20:58:53.817884,0,4,985,0
2026-02-10T20:58:57.019982,0,4,985,0
2026-02-10T20:59:00.750199,0,4,985,0
2026-02-10T20:59:04.069481,0,4,985,0
2026-02-10T20:59:07.669561,0,4,985,0
2026-02-10T20:59:11.259868,0,4,985,0
2026-02-10T20:59:14.659605,0,4,985,0
2026-02-10T20:59:18.329511,0,4,985,0
2026-02-10T20:59:21.749175,0,4,985,0
2026-02-10T20:59:25.349285,0,4,985,0
2026-02-10T20:59:28.820212,0,4,985,0
2026-02-10T20:59:32.349169,0,4,985,0
2026-02-10T20:59:35.958597,0,4,985,0
2026-02-10T20:59:39.408979,0,4,985,0
2026-02-10T20:59:42.939496,0,4,985,0
2026-02-10T20:59:46.538891,0,4,985,0
2026-02-10T20:59:50.138582,0,4,985,0
2026-02-10T20:59:53.540607,0,4,985,0
2026-02-10T20:59:57.198878,0,4,985,0
2026-02-10T21:00:00.827739,0,4,985,0
2026-02-10T21:00:04.138745,0,4,985,0
2026-02-10T21:00:08.007118,0,4,985,0
2026-02-10T21:00:11.598436,0,4,985,0
2026-02-10T21:00:15.220561,0,4,985,0
2026-02-10T21:00:18.821092,0,4,985,0
2026-02-10T21:00:22.078650,0,4,985,0
2026-02-10T21:00:25.796875,0,4,985,0
2026-02-10T21:00:29.540561,0,4,985,0
2026-02-10T21:00:33.076931,0,4,985,0
2026-02-10T21:00:36.797556,0,4,985,0
2026-02-10T21:00:40.397170,0,4,985,0
2026-02-10T21:00:43.824196,0,4,985,0
2026-02-10T21:00:47.326581,0,4,985,0
2026-02-10T21:00:51.066435,0,4,985,0
2026-02-10T21:00:54.686836,0,4,985,0
2026-02-10T21:00:57.947157,0,4,985,0
2026-02-10T21:01:01.476301,0,4,985,0
2026-02-10T21:01:04.686364,0,4,985,0
2026-02-10T21:01:08.536046,0,4,985,0
2026-02-10T21:01:12.018615,0,4,985,0
2026-02-10T21:01:15.606458,0,4,985,0
2026-02-10T21:01:18.995579,0,4,985,0
2026-02-10T21:01:22.686482,0,4,985,0
2026-02-10T21:01:26.006209,0,4,985,0
2026-02-10T21:01:29.745634,0,4,985,0
2026-02-10T21:01:33.275263,0,4,985,0
2026-02-10T21:01:36.685861,0,4,985,0
2026-02-10T21:01:40.334962,0,4,985,0
2026-02-10T21:01:43.794554,0,4,985,0
2026-02-10T21:01:47.674761,0,4,985,0
2026-02-10T21:01:51.336824,0,4,985,0
2026-02-10T21:01:54.994858,0,4,985,0
2026-02-10T21:01:58.804933,0,4,985,0
2026-02-10T21:02:02.274346,0,4,985,0
2026-02-10T21:02:05.744832,0,4,985,0
2026-02-10T21:02:09.414943,0,4,985,0
2026-02-10T21:02:13.067383,0,4,985,0
2026-02-10T21:02:16.474402,0,4,985,0
2026-02-10T21:02:19.874206,0,4,985,0
2026-02-10T21:02:23.484468,0,4,985,0
2026-02-10T21:02:26.748153,0,4,985,0
2026-02-10T21:02:30.404541,0,4,985,0
2026-02-10T21:02:34.063489,0,4,985,0
2026-02-10T21:02:37.653253,0,4,985,0
2026-02-10T21:02:41.213125,0,4,985,0
2026-02-10T21:02:44.803217,0,4,985,0
2026-02-10T21:02:48.362986,0,4,985,0
2026-02-10T21:02:52.103035,0,4,985,0
2026-02-10T21:02:55.843196,0,4,985,0
2026-02-10T21:02:59.492876,0,4,985,0
2026-02-10T21:03:03.052719,0,4,985,0
2026-02-10T21:03:06.642507,0,4,985,0
2026-02-10T21:03:10.252890,0,4,985,0
2026-02-10T21:03:13.762715,0,4,985,0
2026-02-10T21:03:17.452058,0,4,985,0
2026-02-10T21:03:21.052045,0,4,985,0
2026-02-10T21:03:24.571896,0,4,985,0
2026-02-10T21:03:28.051554,0,4,985,0
2026-02-10T21:03:31.451793,0,4,985,0
2026-02-10T21:03:35.031750,0,4,985,0
2026-02-10T21:03:38.561983,0,4,985,0
2026-02-10T21:03:42.091552,0,4,985,0
2026-02-10T21:03:45.771502,0,4,985,0
2026-02-10T21:03:49.361231,0,4,985,0
2026-02-10T21:03:52.961641,0,4,985,0
2026-02-10T21:03:56.571690,0,4,985,0
2026-02-10T21:04:00.291168,0,4,985,0
2026-02-10T21:04:03.770752,0,4,985,0
2026-02-10T21:04:07.380750,0,4,985,0
2026-02-10T21:04:11.160726,0,4,985,0
2026-02-10T21:04:14.770661,0,4,985,0
2026-02-10T21:04:18.310758,0,4,985,0
2026-02-10T21:04:22.050750,0,4,985,0
2026-02-10T21:04:25.380780,0,4,985,0
2026-02-10T21:04:28.910940,0,4,985,0
2026-02-10T21:04:32.511603,0,4,985,0
2026-02-10T21:04:36.110653,0,4,985,0
2026-02-10T21:04:39.490764,0,4,985,0
2026-02-10T21:04:43.160017,0,4,985,0
2026-02-10T21:04:46.649721,0,4,985,0
2026-02-10T21:04:50.049759,0,4,985,0
2026-02-10T21:04:53.569120,0,4,985,0
2026-02-10T21:04:57.169425,0,4,985,0
2026-02-10T21:05:00.569518,0,4,985,0
2026-02-10T21:05:04.110169,0,4,985,0
2026-02-10T21:05:07.651372,0,4,985,0
2026-02-10T21:05:11.169235,0,4,985,0
2026-02-10T21:05:14.769222,0,4,985,0
2026-02-10T21:05:18.248906,0,4,985,0
2026-02-10T21:05:21.578783,0,4,985,0
2026-02-10T21:05:25.168807,0,4,985,0
2026-02-10T21:05:28.558717,0,4,985,0
2026-02-10T21:05:32.248781,0,4,985,0
2026-02-10T21:05:35.858391,0,4,985,0
2026-02-10T21:05:39.449098,0,4,985,0
2026-02-10T21:05:43.048108,0,4,985,0
2026-02-10T21:05:46.578742,0,4,985,0
2026-02-10T21:05:50.158094,0,4,985,0
2026-02-10T21:05:53.757886,0,4,985,0
2026-02-10T21:05:57.307836,0,4,985,0
2026-02-10T21:06:00.767751,0,4,985,0
2026-02-10T21:06:04.047549,0,4,985,0
2026-02-10T21:06:07.657438,0,4,985,0
2026-02-10T21:06:11.247662,0,4,985,0
2026-02-10T21:06:14.718707,0,4,985,0
2026-02-10T21:06:18.188352,0,4,985,0
2026-02-10T21:06:21.857978,0,4,985,0
2026-02-10T21:06:25.367293,0,4,985,0
2026-02-10T21:06:28.776743,0,4,985,0
2026-02-10T21:06:32.156984,0,4,985,0
2026-02-10T21:06:35.576759,0,4,985,0
2026-02-10T21:06:38.978961,0,4,985,0
2026-02-10T21:06:42.386278,0,4,985,0
2026-02-10T21:06:45.846349,0,4,985,0
2026-02-10T21:06:49.256622,0,4,985,0
2026-02-10T21:06:52.978518,0,4,985,0
2026-02-10T21:06:56.357279,0,4,985,0
2026-02-10T21:07:00.056434,0,4,985,0
2026-02-10T21:07:03.576062,0,4,985,0
2026-02-10T21:07:07.165717,0,4,985,0
2026-02-10T21:07:10.596465,0,4,985,0
2026-02-10T21:07:14.215571,0,4,985,0
2026-02-10T21:07:17.655732,0,4,985,0
2026-02-10T21:07:21.265402,0,4,985,0
2026-02-10T21:07:24.865559,0,4,985,0
2026-02-10T21:07:28.257866,0,4,985,0
2026-02-10T21:07:31.655239,0,4,985,0
2026-02-10T21:07:35.457516,0,4,985,0
2026-02-10T21:07:38.944710,0,4,985,0
2026-02-10T21:07:42.405194,0,4,985,0
2026-02-10T21:07:45.925083,0,4,985,0
2026-02-10T21:07:49.475891,0,4,985,0
2026-02-10T21:07:53.056778,0,4,985,0
2026-02-10T21:07:56.664686,0,4,985,0
2026-02-10T21:08:00.264632,0,4,985,0
2026-02-10T21:08:03.814069,0,4,985,0
2026-02-10T21:08:07.344709,0,4,985,0
2026-02-10T21:08:10.864720,0,4,985,0
2026-02-10T21:08:14.545046,0,4,985,0
2026-02-10T21:08:18.273902,0,4,985,0
2026-02-10T21:08:21.753730,0,4,985,0
2026-02-10T21:08:25.533680,0,4,985,0
2026-02-10T21:08:29.284338,0,4,985,0
2026-02-10T21:08:33.003743,0,4,985,0
2026-02-10T21:08:36.534236,0,4,985,0
2026-02-10T21:08:40.153504,0,4,985,0
2026-02-10T21:08:43.810348,0,4,985,0
2026-02-10T21:08:47.474012,0,4,985,0
2026-02-10T21:08:51.073566,0,4,985,0
2026-02-10T21:08:54.744565,0,4,985,0
2026-02-10T21:08:58.152733,0,4,985,0
2026-02-10T21:09:01.632499,0,4,985,0
2026-02-10T21:09:05.152509,0,4,985,0
2026-02-10T21:09:08.833021,0,4,985,0
2026-02-10T21:09:12.362371,0,4,985,0
2026-02-10T21:09:16.142273,0,4,985,0
2026-02-10T21:09:19.742955,0,4,985,0
2026-02-10T21:09:23.252277,0,4,985,0
2026-02-10T21:09:26.865490,0,4,985,0
2026-02-10T21:09:30.465334,0,4,985,0
2026-02-10T21:09:33.942048,0,4,985,0
2026-02-10T21:09:37.542257,0,4,985,0
2026-02-10T21:09:41.201767,0,4,985,0
2026-02-10T21:09:45.171505,0,4,985,0
2026-02-10T21:09:48.851214,0,4,985,0
2026-02-10T21:09:52.470803,0,4,985,0
2026-02-10T21:09:56.151109,0,4,985,0
2026-02-10T21:09:59.672776,0,4,985,0
2026-02-10T21:10:03.341423,0,4,985,0
2026-02-10T21:10:06.661012,0,4,985,0
2026-02-10T21:10:10.141073,0,4,985,0
2026-02-10T21:10:13.891892,0,4,985,0
2026-02-10T21:10:17.710516,0,4,985,0
2026-02-10T21:10:21.560257,0,4,985,0
2026-02-10T21:10:25.175872,0,4,985,0
2026-02-10T21:10:28.940205,0,4,985,0
2026-02-10T21:10:32.550227,0,4,985,0
2026-02-10T21:10:36.459595,0,4,985,0
2026-02-10T21:10:40.149562,0,4,985,0
2026-02-10T21:10:43.900607,0,4,985,0
2026-02-10T21:10:47.890021,0,4,985,0
2026-02-10T21:10:51.659505,0,4,985,0
2026-02-10T21:10:55.130189,0,4,985,0
2026-02-10T21:10:58.679913,0,4,985,0
2026-02-10T21:11:02.459002,0,4,985,0
2026-02-10T21:11:06.409382,0,4,985,0
2026-02-10T21:11:09.838884,0,4,985,0
2026-02-10T21:11:13.449354,0,4,985,0
2026-02-10T21:11:17.108762,0,4,985,0
2026-02-10T21:11:20.548871,0,4,985,0
2026-02-10T21:11:23.948570,0,4,985,0
2026-02-10T21:11:27.338489,0,4,985,0
2026-02-10T21:11:30.806107,0,4,985,0
2026-02-10T21:11:34.448294,0,4,985,0
2026-02-10T21:11:38.068969,0,4,985,0
2026-02-10T21:11:41.928458,0,4,985,0
2026-02-10T21:11:45.538881,0,4,985,0
2026-02-10T21:11:49.177595,0,4,985,0
2026-02-10T21:11:52.769323,0,4,985,0
2026-02-10T21:11:56.348780,0,4,985,0
2026-02-10T21:11:59.967796,0,4,985,0
2026-02-10T21:12:03.247286,0,4,985,0
2026-02-10T21:12:06.697666,0,4,985,0
2026-02-10T21:12:10.246896,0,4,985,0
2026-02-10T21:12:13.846808,0,4,985,0
2026-02-10T21:12:17.349398,0,4,985,0
2026-02-10T21:12:20.857355,0,4,985,0
2026-02-10T21:12:24.566765,0,4,985,0
2026-02-10T21:12:27.966889,0,4,985,0
2026-02-10T21:12:31.266688,0,4,985,0
2026-02-10T21:12:34.708262,0,4,985,0
2026-02-10T21:12:38.527356,0,4,985,0
2026-02-10T21:12:42.596361,0,4,985,0
2026-02-10T21:12:46.338990,0,4,985,0
2026-02-10T21:12:50.077135,0,4,985,0
2026-02-10T21:12:53.576144,0,4,985,0
2026-02-10T21:12:57.176293,0,4,985,0
2026-02-10T21:13:00.636491,0,4,985,0
2026-02-10T21:13:03.856807,0,4,985,0
2026-02-10T21:13:07.445533,0,4,985,0
2026-02-10T21:13:10.846314,0,4,985,0
2026-02-10T21:13:14.295823,0,4,985,0
2026-02-10T21:13:17.845164,0,4,985,0
2026-02-10T21:13:21.298066,0,4,985,0
2026-02-10T21:13:25.155417,0,4,985,0
2026-02-10T21:13:28.738838,0,4,985,0
2026-02-10T21:13:32.135967,0,4,985,0
2026-02-10T21:13:36.897455,0,4,985,0
2026-02-10T21:13:40.555559,0,4,985,0
2026-02-10T21:13:44.275422,0,4,985,0
2026-02-10T21:13:47.937301,0,4,985,0
2026-02-10T21:13:51.395539,0,4,985,0
2026-02-10T21:13:55.075419,0,4,985,0
2026-02-10T21:13:58.595861,0,4,985,0
2026-02-10T21:14:02.135878,0,4,985,0
2026-02-10T21:14:05.654075,0,4,985,0
2026-02-10T21:14:09.274145,0,4,985,0
2026-02-10T21:14:12.736609,0,4,985,0
2026-02-10T21:14:16.337571,0,4,985,0
2026-02-10T21:14:19.938308,0,4,985,0
2026-02-10T21:14:23.603642,0,4,985,0
2026-02-10T21:14:27.215962,0,4,985,0
2026-02-10T21:14:30.663536,0,4,985,0
2026-02-10T21:14:34.062960,0,4,985,0
2026-02-10T21:14:37.743057,0,4,985,0
2026-02-10T21:14:41.593678,0,4,985,0
2026-02-10T21:14:45.264359,0,4,985,0
2026-02-10T21:14:49.123309,0,4,985,0
2026-02-10T21:14:52.732811,0,4,985,0
2026-02-10T21:14:56.332668,0,4,985,0
2026-02-10T21:14:59.932493,0,4,985,0
2026-02-10T21:15:03.672612,0,4,985,0
2026-02-10T21:15:07.252578,0,4,985,0
2026-02-10T21:15:10.942422,0,4,985,0
