timestamp,total,cars,motorcycles,buses,trucks,avg_confidence
2026-02-09T13:41:06.695494,0,0,0,0,0,0
2026-02-09T13:41:11.600385,0,0,0,0,0,0
2026-02-09T13:41:16.445554,0,0,0,0,0,0
2026-02-09T13:41:21.252967,0,0,0,0,0,0
2026-02-09T13:41:26.099751,0,0,0,0,0,0
2026-02-09T13:41:30.247938,0,0,0,0,0,0
2026-02-09T13:41:34.843853,1,0,0,0,1,0.29
2026-02-09T13:41:38.998300,0,0,0,0,0,0
2026-02-09T13:41:43.941928,0,0,0,0,0,0
2026-02-09T13:41:48.202561,0,0,0,0,0,0
2026-02-09T13:41:52.091800,0,0,0,0,0,0
2026-02-09T13:41:56.743614,0,0,0,0,0,0
2026-02-09T13:42:01.467662,0,0,0,0,0,0
2026-02-09T13:42:05.412704,0,0,0,0,0,0
2026-02-09T13:42:09.457515,0,0,0,0,0,0
2026-02-09T13:42:14.192323,0,0,0,0,0,0
2026-02-09T13:42:18.841953,0,0,0,0,0,0
2026-02-09T13:42:24.024408,0,0,0,0,0,0
2026-02-09T13:42:28.752677,0,0,0,0,0,0
2026-02-09T13:42:33.795941,0,0,0,0,0,0
2026-02-09T13:42:38.117858,0,0,0,0,0,0
2026-02-09T13:42:42.561095,0,0,0,0,0,0
2026-02-09T13:42:47.352901,1,0,0,0,1,0.25
2026-02-09T13:42:52.236658,0,0,0,0,0,0
2026-02-09T13:42:56.551377,0,0,0,0,0,0
2026-02-09T13:43:00.863410,0,0,0,0,0,0
2026-02-09T13:43:06.206314,0,0,0,0,0,0
2026-02-09T13:43:11.020876,0,0,0,0,0,0
2026-02-09T13:43:15.649966,0,0,0,0,0,0
2026-02-09T13:43:20.393781,1,0,0,0,1,0.34
2026-02-09T13:43:25.356400,0,0,0,0,0,0
2026-02-09T13:43:29.745035,0,0,0,0,0,0
2026-02-09T13:43:34.403251,0,0,0,0,0,0
2026-02-09T13:43:39.153850,0,0,0,0,0,0
2026-02-09T13:43:43.643498,0,0,0,0,0,0
2026-02-09T13:43:48.809937,0,0,0,0,0,0
2026-02-09T13:43:53.137243,1,0,0,0,1,0.25
2026-02-09T13:43:57.803162,0,0,0,0,0,0
2026-02-09T13:44:02.042028,0,0,0,0,0,0
2026-02-09T13:44:06.996931,0,0,0,0,0,0
2026-02-09T13:44:12.689884,0,0,0,0,0,0
2026-02-09T13:44:16.999684,0,0,0,0,0,0
2026-02-09T13:44:22.057241,0,0,0,0,0,0
2026-02-09T13:44:26.557513,0,0,0,0,0,0
2026-02-09T13:44:31.543232,0,0,0,0,0,0
2026-02-09T14:00:07.002691,0,0,0,0,0,0
2026-02-09T14:00:09.025635,0,0,0,0,0,0
2026-02-09T14:00:36.144247,0,0,0,0,0,0
2026-02-09T14:00:58.538451,0,0,0,0,0,0
2026-02-09T14:01:12.827506,1,0,0,0,1,0.32
2026-02-09T14:01:14.842185,1,0,0,0,1,0.32
2026-02-09T14:01:16.857178,1,0,0,0,1,0.32
2026-02-09T14:01:18.872858,1,0,0,0,1,0.32
2026-02-09T14:01:20.888814,1,0,0,0,1,0.32
2026-02-09T14:01:22.906203,1,0,0,0,1,0.32
2026-02-09T14:01:24.923376,1,0,0,0,1,0.32
2026-02-09T14:01:26.940417,1,0,0,0,1,0.32
2026-02-09T14:01:40.392523,0,0,0,0,0,0
2026-02-09T14:01:51.655706,0,0,0,0,0,0
2026-02-09T14:01:59.368420,0,0,0,0,0,0
2026-02-09T14:02:09.612503,0,0,0,0,0,0
2026-02-09T14:02:19.203893,0,0,0,0,0,0
2026-02-09T14:02:27.810343,0,0,0,0,0,0
2026-02-09T14:02:50.971168,0,0,0,0,0,0
2026-02-09T14:03:02.922084,1,0,0,0,1,0.28
2026-02-09T14:03:09.112353,0,0,0,0,0,0
2026-02-09T14:03:15.653865,0,0,0,0,0,0
2026-02-09T14:03:21.396781,1,0,0,0,1,0.26
2026-02-09T14:03:27.388642,0,0,0,0,0,0
2026-02-09T14:03:34.752848,0,0,0,0,0,0
2026-02-09T14:03:40.798542,0,0,0,0,0,0
2026-02-09T14:03:50.855835,0,0,0,0,0,0
2026-02-09T14:04:03.461179,0,0,0,0,0,0
2026-02-09T14:04:13.446565,1,0,0,0,1,0.42
2026-02-09T14:04:23.941466,0,0,0,0,0,0
2026-02-09T14:04:35.463945,0,0,0,0,0,0
2026-02-09T14:04:57.449734,0,0,0,0,0,0
2026-02-09T14:05:22.314711,1,0,0,0,1,0.38
2026-02-09T14:05:38.800266,3,2,0,0,1,0.33
2026-02-09T14:05:51.309401,1,0,0,0,1,0.37
2026-02-09T14:05:59.291984,0,0,0,0,0,0
2026-02-09T14:06:17.868530,1,0,0,0,1,0.54
2026-02-09T14:06:27.118955,0,0,0,0,0,0
2026-02-09T14:06:31.612046,1,0,0,0,1,0.41
2026-02-09T14:06:36.343624,0,0,0,0,0,0
2026-02-09T14:06:40.743365,1,0,0,0,1,0.35
2026-02-09T14:06:44.942568,1,0,0,0,1,0.3
2026-02-09T14:06:49.193376,0,0,0,0,0,0
2026-02-09T14:06:53.644021,1,0,0,0,1,0.35
2026-02-09T14:06:57.847532,1,0,0,0,1,0.39
2026-02-09T14:07:03.459889,1,0,0,0,1,0.32
2026-02-09T14:07:08.642722,1,0,0,0,1,0.43
2026-02-09T14:07:13.743773,1,0,0,0,1,0.36
2026-02-09T14:07:18.343489,0,0,0,0,0,0
2026-02-09T14:07:23.192841,1,0,0,0,1,0.35
2026-02-09T14:07:27.346367,1,0,0,0,1,0.39
2026-02-09T14:07:31.979238,1,0,0,0,1,0.5
2026-02-09T14:07:36.442142,0,0,0,0,0,0
2026-02-09T14:07:41.544967,1,0,0,0,1,0.27
2026-02-09T14:07:45.958543,0,0,0,0,0,0
2026-02-09T14:07:50.184920,0,0,0,0,0,0
2026-02-09T14:07:54.750883,0,0,0,0,0,0
2026-02-09T14:07:59.579623,0,0,0,0,0,0
2026-02-09T14:08:04.347668,0,0,0,0,0,0
2026-02-09T14:23:08.597401,1,0,0,0,1,0.29
2026-02-09T14:23:13.742060,1,0,0,0,1,0.25
2026-02-09T14:23:17.821035,1,0,0,0,1,0.3
2026-02-09T14:23:24.278359,0,0,0,0,0,0
2026-02-09T14:23:31.550614,0,0,0,0,0,0
2026-02-09T14:23:38.127412,0,0,0,0,0,0
2026-02-09T14:23:44.821241,1,0,0,0,1,0.25
2026-02-09T14:23:51.542232,1,0,0,0,1,0.31
2026-02-09T14:23:56.340065,1,0,0,0,1,0.36
2026-02-09T14:24:00.740409,1,0,0,0,1,0.29
2026-02-09T14:24:04.996239,0,0,0,0,0,0
2026-02-09T14:24:09.443181,1,0,0,0,1,0.39
2026-02-09T14:24:13.742796,1,0,0,0,1,0.43
2026-02-09T14:24:19.192108,1,0,0,0,1,0.27
2026-02-09T14:24:24.661795,1,0,0,0,1,0.27
2026-02-09T14:24:29.441117,0,0,0,0,0,0
2026-02-09T14:24:34.601888,1,0,0,0,1,0.35
2026-02-09T14:24:40.352915,1,0,0,0,1,0.32
2026-02-09T14:24:45.541051,2,1,0,0,1,0.32
2026-02-09T14:24:50.418034,1,0,0,0,1,0.33
2026-02-09T14:24:55.390981,1,0,0,0,1,0.33
2026-02-09T14:25:00.081726,1,0,0,0,1,0.45
2026-02-09T14:25:04.641401,1,0,0,0,1,0.39
2026-02-09T14:25:10.366199,1,0,0,0,1,0.34
2026-02-09T14:25:14.391160,1,0,0,0,1,0.54
2026-02-09T14:25:19.449277,1,0,0,0,1,0.25
2026-02-09T14:25:24.442058,0,0,0,0,0,0
2026-02-09T14:25:29.940016,1,0,0,0,1,0.3
2026-02-09T14:25:34.440328,0,0,0,0,0,0
2026-02-09T14:25:39.248119,2,1,0,0,1,0.26
2026-02-09T14:25:43.739700,0,0,0,0,0,0
2026-02-09T14:25:48.340221,1,0,0,0,1,0.29
2026-02-09T14:25:52.791370,1,0,0,0,1,0.35
2026-02-09T14:25:57.590880,1,0,0,0,1,0.4
2026-02-09T14:26:03.440665,1,0,0,0,1,0.27
2026-02-09T14:26:08.244948,0,0,0,0,0,0
2026-02-09T14:26:12.392573,0,0,0,0,0,0
2026-02-09T14:26:16.440257,1,0,0,0,1,0.33
2026-02-09T14:26:20.948517,1,0,0,0,1,0.31
2026-02-09T14:26:25.618937,0,0,0,0,0,0
2026-02-09T14:26:29.939340,1,0,0,0,1,0.26
2026-02-09T14:26:34.744615,1,0,0,0,1,0.39
2026-02-09T14:26:40.439990,1,0,0,0,1,0.43
2026-02-09T14:26:44.660828,1,0,0,0,1,0.46
2026-02-09T14:26:49.339923,0,0,0,0,0,0
2026-02-09T14:26:54.179451,1,0,0,0,1,0.28
2026-02-09T14:26:59.801137,1,0,0,0,1,0.27
2026-02-09T14:27:04.453204,1,0,0,0,1,0.34
2026-02-09T14:27:08.845732,1,0,0,0,1,0.42
2026-02-09T14:27:13.399662,1,0,0,0,1,0.29
2026-02-09T14:27:18.345767,1,0,0,0,1,0.45
2026-02-09T14:27:22.603253,1,0,0,0,1,0.36
2026-02-09T14:27:27.548251,0,0,0,0,0,0
2026-02-09T14:27:32.192493,0,0,0,0,0,0
2026-02-09T14:27:36.865314,1,0,0,0,1,0.44
2026-02-09T14:27:41.399830,1,0,0,0,1,0.27
2026-02-09T14:27:45.439265,0,0,0,0,0,0
2026-02-09T14:27:49.563140,1,0,0,0,1,0.33
2026-02-09T14:27:53.656701,1,0,0,0,1,0.26
2026-02-09T14:27:58.052756,0,0,0,0,0,0
2026-02-09T14:28:02.090589,1,0,0,0,1,0.35
2026-02-09T14:28:06.909509,1,0,0,0,1,0.29
2026-02-09T14:28:11.807499,1,0,0,0,1,0.39
2026-02-09T14:28:16.441167,1,0,0,0,1,0.26
2026-02-09T14:28:20.792205,0,0,0,0,0,0
2026-02-09T14:28:24.850617,1,0,0,0,1,0.31
2026-02-09T14:28:29.610789,1,0,0,0,1,0.56
2026-02-09T14:28:34.095824,0,0,0,0,0,0
2026-02-09T14:28:39.194512,3,2,0,0,1,0.43
2026-02-09T14:28:44.212528,1,0,0,0,1,0.4
2026-02-09T14:28:49.206652,1,0,0,0,1,0.37
2026-02-09T14:28:53.562479,1,0,0,0,1,0.35
2026-02-09T14:28:57.554653,1,0,0,0,1,0.27
2026-02-09T14:29:01.860193,1,0,0,0,1,0.31
2026-02-09T14:29:06.083188,2,1,0,0,1,0.32
2026-02-09T14:29:11.808599,0,0,0,0,0,0
2026-02-09T14:29:16.398330,0,0,0,0,0,0
2026-02-09T14:29:20.600229,1,0,0,0,1,0.3
2026-02-09T14:29:24.743376,1,0,0,0,1,0.36
2026-02-09T14:29:29.241720,2,1,0,0,1,0.29
2026-02-09T14:29:33.750492,1,0,0,0,1,0.33
2026-02-09T14:29:38.108908,1,0,0,0,1,0.28
2026-02-09T14:29:42.391499,0,0,0,0,0,0
2026-02-09T14:29:46.445106,1,0,0,0,1,0.4
2026-02-09T14:29:50.443336,1,1,0,0,0,0.26
2026-02-09T14:29:55.351165,3,2,0,0,1,0.37
2026-02-09T14:30:00.280400,2,1,0,0,1,0.34
2026-02-09T14:30:05.422981,1,0,0,0,1,0.4
2026-02-09T14:30:09.993143,1,0,0,0,1,0.32
2026-02-09T14:30:14.844033,1,0,0,0,1,0.26
2026-02-09T14:30:20.136391,1,0,0,0,1,0.27
2026-02-09T14:30:25.340834,1,0,0,0,1,0.47
2026-02-09T14:30:29.992426,1,0,0,0,1,0.26
2026-02-09T14:30:34.344294,1,0,0,0,1,0.28
2026-02-09T14:30:38.441388,1,0,0,0,1,0.41
2026-02-09T14:30:42.999711,1,0,0,0,1,0.42
2026-02-09T14:30:47.594633,1,0,0,0,1,0.31
2026-02-09T14:30:52.431736,1,0,0,0,1,0.34
2026-02-09T14:30:57.344494,1,0,0,0,1,0.38
2026-02-09T14:31:01.590537,1,0,0,0,1,0.47
2026-02-09T14:31:05.855424,1,0,0,0,1,0.37
2026-02-09T14:31:10.440874,3,2,0,0,1,0.41
2026-02-09T14:31:15.445041,1,0,0,0,1,0.4
2026-02-09T14:31:20.446268,1,0,0,0,1,0.45
2026-02-09T14:31:25.363917,1,0,0,0,1,0.39
2026-02-09T14:31:29.854556,4,3,0,0,1,0.45
2026-02-09T14:31:35.615464,2,1,0,0,1,0.4
2026-02-09T14:31:40.340290,2,1,0,0,1,0.33
2026-02-09T14:31:45.606653,1,0,0,0,1,0.41
2026-02-09T14:31:50.814507,1,0,0,0,1,0.31
2026-02-09T14:31:56.068546,2,1,0,0,1,0.34
2026-02-09T14:32:01.190128,1,0,0,0,1,0.32
2026-02-09T14:32:05.792217,1,0,0,0,1,0.51
2026-02-09T14:32:10.443611,1,0,0,0,1,0.39
2026-02-09T14:32:15.439402,1,0,0,0,1,0.36
2026-02-09T14:32:20.557532,1,0,0,0,1,0.47
2026-02-09T14:32:25.638156,0,0,0,0,0,0
2026-02-09T14:32:31.182283,2,1,0,0,1,0.44
2026-02-09T14:32:36.021063,1,0,0,0,1,0.28
2026-02-09T14:32:40.539654,1,0,0,0,1,0.5
2026-02-09T14:32:45.805157,1,0,0,0,1,0.43
2026-02-09T14:32:50.672557,0,0,0,0,0,0
2026-02-09T14:32:54.650548,3,2,0,0,1,0.48
2026-02-09T14:32:59.976771,2,1,0,0,1,0.34
2026-02-09T14:33:04.452451,1,0,0,0,1,0.35
2026-02-09T14:33:08.995972,0,0,0,0,0,0
2026-02-09T14:33:13.394713,2,1,0,0,1,0.32
2026-02-09T14:33:18.241426,2,1,0,0,1,0.42
2026-02-09T14:33:23.542014,2,1,0,0,1,0.32
2026-02-09T14:33:28.430398,1,0,0,0,1,0.27
2026-02-09T14:33:33.391510,1,0,0,0,1,0.27
2026-02-09T14:33:38.092770,1,0,0,0,1,0.5
2026-02-09T14:33:42.849626,0,0,0,0,0,0
2026-02-09T14:33:47.756376,2,1,0,0,1,0.34
2026-02-09T14:33:52.442375,0,0,0,0,0,0
2026-02-09T14:33:57.339792,1,0,0,0,1,0.39
2026-02-09T14:34:01.620563,1,0,0,0,1,0.5
2026-02-09T14:34:06.858467,0,0,0,0,0,0
2026-02-09T14:34:11.640676,1,1,0,0,0,0.25
2026-02-09T14:34:16.790716,1,0,0,0,1,0.29
2026-02-09T14:34:22.042597,1,0,0,0,1,0.38
2026-02-09T14:34:26.484126,2,1,0,0,1,0.45
2026-02-09T14:34:31.594886,1,0,0,0,1,0.43
2026-02-09T14:34:36.438368,0,0,0,0,0,0
2026-02-09T14:34:40.843708,3,2,0,0,1,0.49
2026-02-09T14:34:46.662961,2,1,0,0,1,0.31
2026-02-09T14:34:51.598817,1,0,0,0,1,0.35
2026-02-09T14:34:56.576035,1,0,0,0,1,0.54
2026-02-09T14:35:01.748088,1,0,0,0,1,0.58
2026-02-09T14:35:06.192195,1,0,0,0,1,0.49
2026-02-09T14:35:10.442428,0,0,0,0,0,0
2026-02-09T14:35:14.865984,3,2,0,0,1,0.38
2026-02-09T14:35:19.740606,1,0,0,0,1,0.45
2026-02-09T14:35:24.208911,1,0,0,0,1,0.41
2026-02-09T14:35:28.394761,1,0,0,0,1,0.3
2026-02-09T14:35:32.868426,1,0,0,0,1,0.32
2026-02-09T14:35:37.640337,1,0,0,0,1,0.3
2026-02-09T14:35:42.343399,0,0,0,0,0,0
2026-02-09T14:35:47.775312,1,0,0,0,1,0.42
2026-02-09T14:35:52.638108,1,0,0,0,1,0.4
2026-02-09T14:35:57.091935,0,0,0,0,0,0
2026-02-09T14:36:01.391428,1,0,0,0,1,0.28
2026-02-09T14:36:05.939928,0,0,0,0,0,0
2026-02-09T14:36:10.473688,1,0,0,0,1,0.34
2026-02-09T14:36:14.614829,1,0,0,0,1,0.3
2026-02-09T14:36:19.629741,0,0,0,0,0,0
2026-02-09T14:36:24.353317,0,0,0,0,0,0
2026-02-09T14:36:29.661305,1,0,0,0,1,0.29
2026-02-09T14:36:34.878538,0,0,0,0,0,0
2026-02-09T14:36:40.040013,1,0,0,0,1,0.37
2026-02-09T14:36:44.923216,1,0,0,0,1,0.39
2026-02-09T14:36:49.855141,1,0,0,0,1,0.29
2026-02-09T14:36:54.340340,0,0,0,0,0,0
2026-02-09T14:36:59.449254,3,2,0,0,1,0.47
2026-02-09T14:37:05.839327,1,0,0,0,1,0.37
2026-02-09T14:37:10.589563,1,0,0,0,1,0.36
2026-02-09T14:37:15.839792,1,0,0,0,1,0.32
2026-02-09T14:37:20.441176,1,0,0,0,1,0.52
2026-02-09T14:37:27.095973,1,0,0,0,1,0.39
2026-02-09T14:37:31.240946,1,0,0,0,1,0.31
2026-02-09T14:37:35.543748,0,0,0,0,0,0
2026-02-09T14:37:40.441100,1,0,0,0,1,0.37
2026-02-09T14:37:44.676609,1,0,0,0,1,0.35
2026-02-09T14:37:50.030086,1,0,0,0,1,0.29
2026-02-09T14:37:55.305982,0,0,0,0,0,0
2026-02-09T14:37:59.398878,1,0,0,0,1,0.25
2026-02-09T14:38:03.877822,1,0,0,0,1,0.31
2026-02-09T14:38:08.243633,0,0,0,0,0,0
2026-02-09T14:38:13.191517,0,0,0,0,0,0
2026-02-09T14:38:19.193427,1,0,0,0,1,0.42
2026-02-09T14:38:23.256211,1,0,0,0,1,0.41
2026-02-09T14:38:28.539327,1,0,0,0,1,0.32
2026-02-09T14:38:33.070643,0,0,0,0,0,0
2026-02-09T14:38:37.361813,0,0,0,0,0,0
2026-02-09T14:38:41.766265,1,0,0,0,1,0.4
2026-02-09T14:38:46.605627,0,0,0,0,0,0
2026-02-09T14:38:51.506177,0,0,0,0,0,0
2026-02-09T14:39:00.239095,1,0,0,0,1,0.48
2026-02-09T14:39:06.047150,0,0,0,0,0,0
2026-02-09T14:39:10.143542,1,0,0,0,1,0.38
2026-02-09T14:39:15.590474,0,0,0,0,0,0
2026-02-09T14:39:22.058452,1,0,0,0,1,0.27
2026-02-09T14:39:26.767085,2,1,0,0,1,0.3
2026-02-09T14:39:31.589905,0,0,0,0,0,0
2026-02-09T14:39:36.042418,1,0,0,0,1,0.48
2026-02-09T14:39:40.056196,1,0,0,0,1,0.33
2026-02-09T14:39:44.460829,2,1,0,0,1,0.33
2026-02-09T14:39:49.188999,1,0,0,0,1,0.4
2026-02-09T14:39:54.423862,1,0,0,0,1,0.39
2026-02-09T14:39:59.544058,1,0,0,0,1,0.31
2026-02-09T14:40:04.191212,0,0,0,0,0,0
2026-02-09T14:40:08.850824,0,0,0,0,0,0
2026-02-09T14:40:14.241324,0,0,0,0,0,0
2026-02-09T14:40:19.854619,1,0,0,0,1,0.25
2026-02-09T14:40:24.441910,1,0,0,0,1,0.47
2026-02-09T14:40:28.742545,1,0,0,0,1,0.27
2026-02-09T14:40:33.989654,0,0,0,0,0,0
2026-02-09T14:40:38.193598,1,0,0,0,1,0.3
2026-02-09T14:40:42.589015,1,0,0,0,1,0.46
2026-02-09T14:40:46.743018,1,0,0,0,1,0.31
